datum,plats,latitud,longitud,temperatur_c,luftfuktighet_procent,vindhastighet_ms,vindriktning_grader,nederbord_mm,lufttryck_hpa,sikt_km,molnighet_procent
2024-11-20,Lumparland,60.1167,20.25,3.6,86,3.5,89,0.3,1002.7,10,25
2024-11-21,Mariehamn,60.0972,19.9348,6.4,83,7.0,276,0.4,1018.5,7,41
2024-11-21,Jomala,60.1,19.95,5.8,84,3.8,59,0.3,1015.7,6,36
2024-11-21,Finström,60.2167,19.95,5.4,79,3.1,278,0.4,1018.0,11,31
2024-11-21,Sund,60.25,20.2,4.8,86,7.2,59,0.4,1015.5,13,35
2024-11-21,Hammarland,60.2167,19.75,2.7,85,4.8,101,0.3,1017.1,11,45
2024-11-21,Saltvik,60.2833,20.05,2.9,86,6.8,236,0.4,1018.0,6,43
2024-11-21,Geta,60.3833,19.85,6.2,85,7.4,199,0.4,1016.5,7,33
2024-11-21,Eckerö,60.2167,19.6167,3.7,85,2.5,74,0.3,1015.5,13,32
2024-11-21,Lemland,60.05,20.0167,6.5,85,6.0,10,0.4,1016.7,11,31
2024-11-21,Lumparland,60.1167,20.25,5.7,86,9.2,18,0.4,1017.2,11,34
2024-11-22,Mariehamn,60.0972,19.9348,8.9,55,3.7,149,0.4,1021.6,13,56
2024-11-22,Jomala,60.1,19.95,8.9,55,4.5,256,0.3,1018.0,8,68
2024-11-22,Finström,60.2167,19.95,7.1,47,9.5,253,0.4,1019.2,10,65
2024-11-22,Sund,60.25,20.2,6.4,54,8.6,248,0.3,1019.8,10,59
2024-11-22,Hammarland,60.2167,19.75,6.9,50,2.4,145,0.4,1017.9,16,59
2024-11-22,Saltvik,60.2833,20.05,5.5,55,3.2,89,0.3,1018.6,9,68
2024-11-22,Geta,60.3833,19.85,8.4,54,4.3,29,0.4,1020.5,16,67
2024-11-22,Eckerö,60.2167,19.6167,7.0,49,8.2,293,0.3,1018.4,15,60
2024-11-22,Lemland,60.05,20.0167,6.6,50,7.7,315,0.4,1021.5,14,63
2024-11-22,Lumparland,60.1167,20.25,6.5,51,7.9,271,0.4,1020.5,17,52
2024-11-23,Mariehamn,60.0972,19.9348,6.4,62,4.0,306,0.1,1019.7,14,79
2024-11-23,Jomala,60.1,19.95,9.4,71,8.7,238,0.1,1020.4,5,71
2024-11-23,Finström,60.2167,19.95,9.3,69,5.2,291,0.1,1020.5,12,71
2024-11-23,Sund,60.25,20.2,8.2,69,5.8,286,0.1,1022.3,11,82
2024-11-23,Hammarland,60.2167,19.75,7.1,66,4.0,185,0.1,1021.9,6,75
2024-11-23,Saltvik,60.2833,20.05,6.7,66,2.3,254,0.1,1022.8,13,64
2024-11-23,Geta,60.3833,19.85,6.9,63,5.8,190,0.1,1020.5,8,74
2024-11-23,Eckerö,60.2167,19.6167,6.2,62,9.7,30,0.1,1022.4,9,69
2024-11-23,Lemland,60.05,20.0167,8.0,67,9.6,333,0.1,1019.6,8,75
2024-11-23,Lumparland,60.1167,20.25,6.3,62,8.0,351,0.1,1020.3,12,81
2024-11-24,Mariehamn,60.0972,19.9348,3.9,61,3.0,100,0.1,1016.5,7,79
2024-11-24,Jomala,60.1,19.95,0.9,60,6.2,272,0.1,1014.5,15,85
2024-11-24,Finström,60.2167,19.95,3.8,54,2.8,279,0.1,1014.3,13,73
2024-11-24,Sund,60.25,20.2,3.3,60,10.0,219,0.1,1016.3,8,79
2024-11-24,Hammarland,60.2167,19.75,4.4,59,8.1,228,0.1,1015.4,8,84
2024-11-24,Saltvik,60.2833,20.05,4.4,56,4.6,265,0.1,1017.6,14,70
2024-11-24,Geta,60.3833,19.85,2.8,56,8.3,246,0.1,1015.2,14,82
2024-11-24,Eckerö,60.2167,19.6167,4.4,60,3.8,124,0.1,1016.3,6,87
2024-11-24,Lemland,60.05,20.0167,3.7,59,4.8,317,0.1,1014.1,13,72
2024-11-24,Lumparland,60.1167,20.25,1.3,57,9.3,252,0.1,1015.3,13,69
2024-11-25,Mariehamn,60.0972,19.9348,0.8,89,7.4,198,5.4,1005.9,5,54
2024-11-25,Jomala,60.1,19.95,0.5,95,6.4,213,6.3,1006.8,11,68
2024-11-25,Finström,60.2167,19.95,1.9,95,9.5,56,6.7,1007.0,5,59
2024-11-25,Sund,60.25,20.2,1.4,86,3.7,350,5.7,1005.7,9,66
2024-11-25,Hammarland,60.2167,19.75,2.3,93,5.2,0,5.9,1005.0,5,56
2024-11-25,Saltvik,60.2833,20.05,-0.5,86,5.6,166,7.1,1006.5,5,54
2024-11-25,Geta,60.3833,19.85,1.7,89,4.2,331,6.5,1004.8,7,69
2024-11-25,Eckerö,60.2167,19.6167,-0.5,92,6.5,306,5.6,1005.2,12,68
2024-11-25,Lemland,60.05,20.0167,-0.7,93,2.2,31,6.4,1007.2,10,60
2024-11-25,Lumparland,60.1167,20.25,2.1,94,4.1,108,5.3,1006.4,12,66
2024-11-26,Mariehamn,60.0972,19.9348,8.5,70,7.9,73,0.2,1004.4,16,37
2024-11-26,Jomala,60.1,19.95,9.5,62,3.5,106,0.3,1001.9,17,34
2024-11-26,Finström,60.2167,19.95,8.9,69,5.0,350,0.2,1001.9,11,40
2024-11-26,Sund,60.25,20.2,8.5,62,8.1,14,0.2,1003.0,9,40
2024-11-26,Hammarland,60.2167,19.75,8.7,71,3.9,22,0.2,1004.6,13,33
2024-11-26,Saltvik,60.2833,20.05,9.0,65,7.7,79,0.2,1002.9,12,32
2024-11-26,Geta,60.3833,19.85,9.7,65,6.1,74,0.3,1003.1,16,32
2024-11-26,Eckerö,60.2167,19.6167,8.3,70,5.2,172,0.2,1004.7,14,44
2024-11-26,Lemland,60.05,20.0167,8.5,71,5.1,129,0.2,1005.2,10,33
2024-11-26,Lumparland,60.1167,20.25,10.5,62,6.8,320,0.2,1002.2,11,36
2024-11-27,Mariehamn,60.0972,19.9348,2.7,90,6.5,186,6.5,1017.9,12,42
2024-11-27,Jomala,60.1,19.95,2.7,92,3.5,286,6.6,1014.6,5,51
2024-11-27,Finström,60.2167,19.95,4.8,86,6.7,342,5.9,1014.7,6,50
2024-11-27,Sund,60.25,20.2,2.5,90,9.0,93,7.8,1017.7,8,51
2024-11-27,Hammarland,60.2167,19.75,4.9,91,9.8,328,7.3,1016.5,13,50
2024-11-27,Saltvik,60.2833,20.05,3.6,86,7.5,28,5.6,1016.5,9,48
2024-11-27,Geta,60.3833,19.85,3.8,87,8.6,77,6.6,1014.5,5,61
2024-11-27,Eckerö,60.2167,19.6167,3.4,87,3.0,146,5.8,1015.6,5,59
2024-11-27,Lemland,60.05,20.0167,4.1,88,2.2,271,6.9,1014.7,12,59
2024-11-27,Lumparland,60.1167,20.25,3.7,95,5.2,199,6.6,1018.1,12,60
2024-11-28,Mariehamn,60.0972,19.9348,3.3,60,6.5,9,8.5,1018.0,8,45
2024-11-28,Jomala,60.1,19.95,3.3,64,3.3,359,7.2,1018.1,6,58
2024-11-28,Finström,60.2167,19.95,3.1,62,5.7,105,6.3,1018.6,7,52
2024-11-28,Sund,60.25,20.2,1.0,60,4.0,121,6.4,1020.1,10,58
2024-11-28,Hammarland,60.2167,19.75,3.1,61,7.6,16,6.6,1019.1,9,55
2024-11-28,Saltvik,60.2833,20.05,4.3,66,3.3,239,7.7,1018.2,10,59
2024-11-28,Geta,60.3833,19.85,1.4,68,9.5,81,8.0,1018.5,9,46
2024-11-28,Eckerö,60.2167,19.6167,2.7,64,6.9,341,6.2,1017.6,9,49
2024-11-28,Lemland,60.05,20.0167,4.1,66,3.8,212,6.4,1018.5,9,48
2024-11-28,Lumparland,60.1167,20.25,1.0,60,5.9,353,7.8,1017.8,8,58
2024-11-29,Mariehamn,60.0972,19.9348,8.2,63,7.0,63,0.1,1017.3,12,79
2024-11-29,Jomala,60.1,19.95,7.7,67,3.8,14,0.1,1015.7,14,74
2024-11-29,Finström,60.2167,19.95,10.3,69,7.9,103,0.1,1016.4,12,75
2024-11-29,Sund,60.25,20.2,7.6,66,5.0,147,0.1,1019.0,9,81
2024-11-29,Hammarland,60.2167,19.75,7.3,62,8.1,306,0.1,1019.4,8,73
2024-11-29,Saltvik,60.2833,20.05,6.8,61,8.0,287,0.2,1018.2,13,82
2024-11-29,Geta,60.3833,19.85,7.4,62,7.9,255,0.1,1017.0,12,85
2024-11-29,Eckerö,60.2167,19.6167,10.0,60,3.2,258,0.2,1019.5,7,70
2024-11-29,Lemland,60.05,20.0167,10.1,62,3.3,4,0.1,1018.6,14,73
2024-11-29,Lumparland,60.1167,20.25,9.0,61,5.5,122,0.2,1016.3,11,82
2024-11-30,Mariehamn,60.0972,19.9348,6.4,82,5.7,272,0.3,1020.6,8,73
2024-11-30,Jomala,60.1,19.95,6.8,83,8.4,2,0.3,1017.8,5,62
2024-11-30,Finström,60.2167,19.95,6.5,90,5.2,35,0.3,1019.3,5,78
2024-11-30,Sund,60.25,20.2,7.3,80,4.7,285,0.3,1021.3,6,67
2024-11-30,Hammarland,60.2167,19.75,7.7,82,4.4,182,0.2,1020.5,6,80
2024-11-30,Saltvik,60.2833,20.05,6.6,90,5.3,291,0.3,1018.9,5,80
2024-11-30,Geta,60.3833,19.85,6.7,89,2.0,161,0.2,1019.9,12,76
2024-11-30,Eckerö,60.2167,19.6167,5.9,84,2.8,339,0.3,1020.0,12,79
2024-11-30,Lemland,60.05,20.0167,7.7,81,6.6,70,0.3,1021.1,8,76
2024-11-30,Lumparland,60.1167,20.25,6.3,81,9.8,212,0.3,1020.5,9,77
2024-12-01,Mariehamn,60.0972,19.9348,-6.0,53,4.4,97,0.1,1015.1,11,43
2024-12-01,Jomala,60.1,19.95,-4.0,52,10.1,165,0.1,1011.8,9,39
2024-12-01,Finström,60.2167,19.95,-6.9,53,10.9,279,0.1,1015.5,8,45
2024-12-01,Sund,60.25,20.2,-6.7,57,7.5,307,0.1,1014.4,13,39
2024-12-01,Hammarland,60.2167,19.75,-4.1,49,6.2,348,0.1,1014.2,18,32
2024-12-01,Saltvik,60.2833,20.05,-6.1,48,10.2,240,0.1,1011.7,13,46
2024-12-01,Geta,60.3833,19.85,-3.2,47,9.4,211,0.1,1013.6,11,38
2024-12-01,Eckerö,60.2167,19.6167,-3.9,54,5.4,79,0.1,1015.2,8,46
2024-12-01,Lemland,60.05,20.0167,-4.0,48,3.4,176,0.1,1015.0,11,44
2024-12-01,Lumparland,60.1167,20.25,-6.7,55,7.2,346,0.1,1012.0,13,41
2024-12-02,Mariehamn,60.0972,19.9348,-6.7,63,4.4,290,0.4,1005.6,12,29
2024-12-02,Jomala,60.1,19.95,-6.3,54,6.8,145,0.4,1006.6,14,24
2024-12-02,Finström,60.2167,19.95,-3.7,58,3.6,50,0.4,1004.3,7,35
2024-12-02,Sund,60.25,20.2,-5.8,56,11.0,20,0.5,1005.9,16,38
2024-12-02,Hammarland,60.2167,19.75,-6.0,59,5.9,65,0.5,1005.2,18,28
2024-12-02,Saltvik,60.2833,20.05,-5.7,63,5.1,113,0.3,1003.4,10,38
2024-12-02,Geta,60.3833,19.85,-4.6,62,8.1,2,0.5,1005.5,12,38
2024-12-02,Eckerö,60.2167,19.6167,-5.9,58,8.0,163,0.4,1005.9,11,39
2024-12-02,Lemland,60.05,20.0167,-3.4,56,4.4,46,0.5,1005.7,12,40
2024-12-02,Lumparland,60.1167,20.25,-6.5,63,3.8,68,0.5,1004.0,14,25
2024-12-03,Mariehamn,60.0972,19.9348,-0.6,72,7.5,176,3.7,1010.6,10,51
2024-12-03,Jomala,60.1,19.95,-1.0,77,10.6,139,5.1,1009.6,13,52
2024-12-03,Finström,60.2167,19.95,-2.5,78,9.9,13,4.4,1007.5,13,41
2024-12-03,Sund,60.25,20.2,0.3,79,8.9,119,3.7,1010.9,9,50
2024-12-03,Hammarland,60.2167,19.75,-0.3,74,4.7,191,4.8,1009.6,7,42
2024-12-03,Saltvik,60.2833,20.05,-0.4,79,7.6,180,3.9,1010.8,5,43
2024-12-03,Geta,60.3833,19.85,-0.2,72,7.2,136,5.0,1009.4,12,38
2024-12-03,Eckerö,60.2167,19.6167,-2.3,71,7.1,216,3.4,1010.0,12,38
2024-12-03,Lemland,60.05,20.0167,-3.0,75,9.8,320,3.7,1011.0,15,41
2024-12-03,Lumparland,60.1167,20.25,-3.3,72,3.8,318,4.0,1007.9,12,44
2024-12-04,Mariehamn,60.0972,19.9348,-2.0,56,9.8,190,0.5,1000.0,11,21
2024-12-04,Jomala,60.1,19.95,-0.6,57,6.5,172,0.4,1003.5,9,38
2024-12-04,Finström,60.2167,19.95,-0.9,56,9.9,282,0.5,1003.4,8,30
2024-12-04,Sund,60.25,20.2,-1.3,53,3.8,295,0.5,1001.9,17,38
2024-12-04,Hammarland,60.2167,19.75,0.7,58,8.8,240,0.5,1002.5,11,29
2024-12-04,Saltvik,60.2833,20.05,-2.0,59,6.6,28,0.5,1003.3,8,28
2024-12-04,Geta,60.3833,19.85,-0.1,57,9.1,164,0.5,1002.9,16,26
2024-12-04,Eckerö,60.2167,19.6167,-1.1,61,10.6,276,0.4,1001.1,12,21
2024-12-04,Lemland,60.05,20.0167,0.4,55,4.9,242,0.5,1003.3,14,22
2024-12-04,Lumparland,60.1167,20.25,-0.5,54,10.9,320,0.4,1003.0,12,30
2024-12-05,Mariehamn,60.0972,19.9348,-4.9,57,3.3,143,0.3,1010.6,10,19
2024-12-05,Jomala,60.1,19.95,-4.3,48,8.6,114,0.4,1012.6,16,14
2024-12-05,Finström,60.2167,19.95,-3.9,52,10.8,155,0.3,1010.2,17,20
2024-12-05,Sund,60.25,20.2,-3.6,47,9.8,145,0.3,1010.1,16,26
2024-12-05,Hammarland,60.2167,19.75,-5.2,49,4.1,314,0.3,1011.4,17,16
2024-12-05,Saltvik,60.2833,20.05,-1.9,51,3.4,205,0.4,1013.0,13,22
2024-12-05,Geta,60.3833,19.85,-1.7,56,9.1,187,0.4,1010.7,18,24
2024-12-05,Eckerö,60.2167,19.6167,-5.2,52,6.7,110,0.3,1010.0,9,25
2024-12-05,Lemland,60.05,20.0167,-1.9,55,9.2,170,0.3,1009.4,14,18
2024-12-05,Lumparland,60.1167,20.25,-3.3,49,5.3,67,0.4,1011.5,15,17
2024-12-06,Mariehamn,60.0972,19.9348,0.4,75,5.6,333,0.2,1008.0,6,44
2024-12-06,Jomala,60.1,19.95,2.5,73,9.1,212,0.2,1006.7,5,50
2024-12-06,Finström,60.2167,19.95,3.0,78,3.2,50,0.1,1008.0,10,53
2024-12-06,Sund,60.25,20.2,2.1,72,4.8,137,0.2,1008.4,7,45
2024-12-06,Hammarland,60.2167,19.75,-0.2,74,9.1,74,0.2,1007.3,8,49
2024-12-06,Saltvik,60.2833,20.05,0.8,75,7.7,307,0.2,1005.5,5,62
2024-12-06,Geta,60.3833,19.85,3.5,74,6.6,225,0.2,1006.8,9,46
2024-12-06,Eckerö,60.2167,19.6167,0.8,78,3.1,350,0.2,1008.2,13,56
2024-12-06,Lemland,60.05,20.0167,0.2,71,8.7,180,0.2,1007.6,13,43
2024-12-06,Lumparland,60.1167,20.25,1.5,76,4.0,47,0.2,1006.5,7,59
2024-12-07,Mariehamn,60.0972,19.9348,-8.2,81,10.7,72,0.5,1015.0,6,53
2024-12-07,Jomala,60.1,19.95,-6.2,82,5.2,188,0.4,1014.2,7,52
2024-12-07,Finström,60.2167,19.95,-7.6,89,6.1,89,0.4,1013.5,9,47
2024-12-07,Sund,60.25,20.2,-6.7,88,9.3,72,0.4,1013.5,12,38
2024-12-07,Hammarland,60.2167,19.75,-7.1,86,3.7,206,0.4,1016.1,7,38
2024-12-07,Saltvik,60.2833,20.05,-9.5,84,3.0,335,0.3,1016.0,11,39
2024-12-07,Geta,60.3833,19.85,-9.5,89,10.9,286,0.4,1015.5,6,38
2024-12-07,Eckerö,60.2167,19.6167,-6.9,87,8.9,337,0.4,1013.7,10,44
2024-12-07,Lemland,60.05,20.0167,-6.1,84,7.5,52,0.4,1014.4,5,52
2024-12-07,Lumparland,60.1167,20.25,-9.3,90,3.8,345,0.3,1014.8,12,53
2024-12-08,Mariehamn,60.0972,19.9348,-2.2,67,5.3,17,6.3,1004.8,11,69
2024-12-08,Jomala,60.1,19.95,-2.2,69,3.0,115,8.2,1003.3,11,66
2024-12-08,Finström,60.2167,19.95,-1.4,67,5.2,305,7.9,1004.2,6,59
2024-12-08,Sund,60.25,20.2,-3.4,67,10.8,335,7.1,1001.9,11,66
2024-12-08,Hammarland,60.2167,19.75,-2.9,67,4.0,327,8.0,1001.3,12,61
2024-12-08,Saltvik,60.2833,20.05,-4.8,71,10.8,305,7.6,1003.2,5,72
2024-12-08,Geta,60.3833,19.85,-3.9,64,10.0,300,7.5,1003.0,15,65
2024-12-08,Eckerö,60.2167,19.6167,-4.0,70,3.3,162,6.8,1004.5,13,77
2024-12-08,Lemland,60.05,20.0167,-4.8,64,5.1,168,5.6,1004.0,12,71
2024-12-08,Lumparland,60.1167,20.25,-2.5,68,3.3,305,8.3,1002.1,13,59
2024-12-09,Mariehamn,60.0972,19.9348,-2.4,82,10.5,12,7.4,1017.3,6,89
2024-12-09,Jomala,60.1,19.95,0.5,86,6.4,347,5.3,1016.2,5,95
2024-12-09,Finström,60.2167,19.95,-2.5,86,5.3,205,7.0,1016.9,9,91
2024-12-09,Sund,60.25,20.2,-0.5,85,10.0,281,6.6,1016.7,5,79
2024-12-09,Hammarland,60.2167,19.75,0.8,83,7.5,89,6.4,1016.2,8,87
2024-12-09,Saltvik,60.2833,20.05,-0.1,85,4.5,173,5.7,1015.6,11,90
2024-12-09,Geta,60.3833,19.85,0.6,83,7.0,39,6.7,1014.3,7,90
2024-12-09,Eckerö,60.2167,19.6167,0.1,87,4.3,252,7.7,1015.4,12,80
2024-12-09,Lemland,60.05,20.0167,0.6,83,8.3,180,5.9,1017.0,5,90
2024-12-09,Lumparland,60.1167,20.25,0.6,86,5.6,195,6.1,1014.3,6,88
2024-12-10,Mariehamn,60.0972,19.9348,-10.0,77,7.9,337,3.1,1000.8,13,52
2024-12-10,Jomala,60.1,19.95,-8.4,70,5.4,13,2.2,998.5,9,57
2024-12-10,Finström,60.2167,19.95,-6.4,73,8.4,305,2.8,999.5,13,57
2024-12-10,Sund,60.25,20.2,-6.3,76,6.2,37,2.3,1000.6,7,50
2024-12-10,Hammarland,60.2167,19.75,-9.6,70,8.4,100,2.3,1000.0,11,46
2024-12-10,Saltvik,60.2833,20.05,-9.1,77,3.8,147,3.1,1000.4,12,60
2024-12-10,Geta,60.3833,19.85,-9.0,71,10.1,83,2.7,999.7,12,52
2024-12-10,Eckerö,60.2167,19.6167,-8.6,69,9.3,94,2.4,999.1,7,42
2024-12-10,Lemland,60.05,20.0167,-9.4,71,3.2,337,2.6,1001.4,9,55
2024-12-10,Lumparland,60.1167,20.25,-7.7,74,8.5,218,2.7,999.6,12,56
2024-12-11,Mariehamn,60.0972,19.9348,-6.3,86,10.3,184,0,1010.4,14,17
2024-12-11,Jomala,60.1,19.95,-7.3,80,3.7,31,0,1011.0,13,27
2024-12-11,Finström,60.2167,19.95,-5.6,78,4.2,263,0,1010.9,8,26
2024-12-11,Sund,60.25,20.2,-5.8,83,8.6,109,0,1012.0,11,27
2024-12-11,Hammarland,60.2167,19.75,-7.4,81,4.9,349,0,1012.2,14,14
2024-12-11,Saltvik,60.2833,20.05,-6.2,81,6.5,59,0,1013.4,15,12
2024-12-11,Geta,60.3833,19.85,-5.9,78,9.3,109,0,1012.2,7,19
2024-12-11,Eckerö,60.2167,19.6167,-7.0,78,10.4,151,0,1009.8,12,20
2024-12-11,Lemland,60.05,20.0167,-8.8,81,4.6,76,0,1011.1,8,16
2024-12-11,Lumparland,60.1167,20.25,-7.1,85,8.6,227,0,1011.7,15,27
2024-12-12,Mariehamn,60.0972,19.9348,1.2,71,11.0,322,0.5,1016.0,9,33
2024-12-12,Jomala,60.1,19.95,2.4,67,7.4,331,0.4,1013.7,15,29
2024-12-12,Finström,60.2167,19.95,1.6,64,6.4,137,0.4,1017.2,8,33
2024-12-12,Sund,60.25,20.2,1.7,69,6.1,102,0.4,1017.7,13,34
2024-12-12,Hammarland,60.2167,19.75,1.9,63,10.6,230,0.4,1016.0,10,27
2024-12-12,Saltvik,60.2833,20.05,2.6,71,6.9,207,0.4,1014.1,14,30
2024-12-12,Geta,60.3833,19.85,1.8,64,9.0,178,0.4,1015.1,10,29
2024-12-12,Eckerö,60.2167,19.6167,1.2,64,3.8,41,0.4,1016.6,15,31
2024-12-12,Lemland,60.05,20.0167,0.0,67,7.5,11,0.5,1015.2,7,38
2024-12-12,Lumparland,60.1167,20.25,2.5,67,8.2,271,0.4,1014.9,6,43
2024-12-13,Mariehamn,60.0972,19.9348,-1.5,87,6.0,28,2.3,1017.0,6,67
2024-12-13,Jomala,60.1,19.95,-0.2,88,8.8,10,2.5,1017.0,11,58
2024-12-13,Finström,60.2167,19.95,-1.7,93,5.2,70,2.6,1014.3,5,64
2024-12-13,Sund,60.25,20.2,-2.2,88,4.6,92,2.8,1015.9,5,64
2024-12-13,Hammarland,60.2167,19.75,-2.1,93,4.0,265,2.8,1014.1,11,63
2024-12-13,Saltvik,60.2833,20.05,-0.7,94,8.1,309,2.3,1014.4,5,58
2024-12-13,Geta,60.3833,19.85,0.6,95,3.0,230,2.6,1014.0,7,50
2024-12-13,Eckerö,60.2167,19.6167,-0.3,95,7.5,241,2.3,1013.5,11,65
2024-12-13,Lemland,60.05,20.0167,-0.6,90,10.9,260,2.1,1016.5,5,59
2024-12-13,Lumparland,60.1167,20.25,-1.2,93,3.1,263,2.4,1016.5,7,53
2024-12-14,Mariehamn,60.0972,19.9348,-0.0,61,7.7,95,0.4,1017.4,11,79
2024-12-14,Jomala,60.1,19.95,1.4,68,10.1,59,0.4,1018.7,7,78
2024-12-14,Finström,60.2167,19.95,2.2,64,10.4,298,0.4,1018.0,14,79
2024-12-14,Sund,60.25,20.2,0.7,62,9.4,101,0.4,1016.9,8,78
2024-12-14,Hammarland,60.2167,19.75,0.8,66,3.6,15,0.5,1017.3,11,67
2024-12-14,Saltvik,60.2833,20.05,1.4,59,7.8,86,0.4,1018.2,15,81
2024-12-14,Geta,60.3833,19.85,-0.9,65,5.5,138,0.4,1018.5,11,69
2024-12-14,Eckerö,60.2167,19.6167,0.3,67,7.6,149,0.4,1018.9,8,79
2024-12-14,Lemland,60.05,20.0167,1.4,64,9.7,337,0.4,1018.0,10,71
2024-12-14,Lumparland,60.1167,20.25,0.4,66,10.9,247,0.4,1018.7,5,69
2024-12-15,Mariehamn,60.0972,19.9348,-5.7,70,4.9,69,0.4,1007.2,14,57
2024-12-15,Jomala,60.1,19.95,-8.9,76,8.1,26,0.3,1009.4,9,56
2024-12-15,Finström,60.2167,19.95,-5.7,73,5.8,348,0.4,1009.7,13,56
2024-12-15,Sund,60.25,20.2,-5.4,75,5.8,12,0.4,1008.5,7,61
2024-12-15,Hammarland,60.2167,19.75,-6.3,67,10.2,41,0.4,1008.4,11,60
2024-12-15,Saltvik,60.2833,20.05,-7.8,74,6.9,109,0.3,1008.4,12,53
2024-12-15,Geta,60.3833,19.85,-6.2,71,4.3,345,0.4,1007.6,13,64
2024-12-15,Eckerö,60.2167,19.6167,-5.9,74,10.3,267,0.4,1008.7,7,54
2024-12-15,Lemland,60.05,20.0167,-8.7,70,3.3,341,0.3,1007.8,9,57
2024-12-15,Lumparland,60.1167,20.25,-6.1,68,9.9,14,0.4,1006.3,15,54
2024-12-16,Mariehamn,60.0972,19.9348,-4.6,56,5.1,27,0.5,1001.9,10,64
2024-12-16,Jomala,60.1,19.95,-3.6,57,10.2,133,0.4,1002.6,8,59
2024-12-16,Finström,60.2167,19.95,-5.0,58,6.2,222,0.4,1002.9,16,63
2024-12-16,Sund,60.25,20.2,-6.5,57,9.2,177,0.5,1001.3,9,56
2024-12-16,Hammarland,60.2167,19.75,-5.0,56,3.4,246,0.5,1003.3,9,61
2024-12-16,Saltvik,60.2833,20.05,-6.6,55,8.4,31,0.4,1000.1,13,60
2024-12-16,Geta,60.3833,19.85,-3.4,59,5.5,78,0.5,1003.1,14,50
2024-12-16,Eckerö,60.2167,19.6167,-3.4,53,3.3,188,0.4,1001.3,9,65
2024-12-16,Lemland,60.05,20.0167,-5.6,59,3.2,275,0.5,1002.9,11,63
2024-12-16,Lumparland,60.1167,20.25,-6.1,62,3.7,105,0.4,1000.3,12,66
2024-12-17,Mariehamn,60.0972,19.9348,-4.6,89,4.0,3,0.2,1004.9,11,70
2024-12-17,Jomala,60.1,19.95,-3.3,86,3.9,250,0.1,1006.4,7,65
2024-12-17,Finström,60.2167,19.95,-4.2,90,3.3,137,0.2,1006.9,7,66
2024-12-17,Sund,60.25,20.2,-3.5,89,5.7,352,0.1,1003.4,5,73
2024-12-17,Hammarland,60.2167,19.75,-3.5,91,4.2,351,0.2,1003.7,8,70
2024-12-17,Saltvik,60.2833,20.05,-4.5,87,5.3,355,0.1,1006.0,12,80
2024-12-17,Geta,60.3833,19.85,-5.5,88,9.0,126,0.1,1005.0,9,72
2024-12-17,Eckerö,60.2167,19.6167,-6.5,84,9.3,98,0.2,1006.5,5,81
2024-12-17,Lemland,60.05,20.0167,-3.1,91,7.9,92,0.1,1006.2,11,64
2024-12-17,Lumparland,60.1167,20.25,-5.9,84,8.7,130,0.2,1005.7,13,65
2024-12-18,Mariehamn,60.0972,19.9348,-8.0,74,9.3,56,7.8,1014.5,9,27
2024-12-18,Jomala,60.1,19.95,-5.3,74,3.2,193,5.7,1015.0,15,35
2024-12-18,Finström,60.2167,19.95,-6.4,72,10.3,193,6.9,1016.8,15,44
2024-12-18,Sund,60.25,20.2,-6.9,66,3.4,213,7.7,1017.8,9,42
2024-12-18,Hammarland,60.2167,19.75,-5.9,73,10.3,96,5.6,1015.1,7,32
2024-12-18,Saltvik,60.2833,20.05,-5.1,69,9.9,111,7.5,1015.6,14,45
2024-12-18,Geta,60.3833,19.85,-7.3,72,8.9,86,7.9,1016.2,16,35
2024-12-18,Eckerö,60.2167,19.6167,-7.9,69,5.6,326,6.4,1016.5,10,32
2024-12-18,Lemland,60.05,20.0167,-6.1,65,3.2,334,7.0,1015.0,13,34
2024-12-18,Lumparland,60.1167,20.25,-8.0,69,9.7,42,5.7,1017.8,15,35
2024-12-19,Mariehamn,60.0972,19.9348,-6.2,58,8.7,221,0.1,1014.5,11,37
2024-12-19,Jomala,60.1,19.95,-8.4,63,10.4,306,0.1,1017.1,9,40
2024-12-19,Finström,60.2167,19.95,-7.2,62,7.0,225,0.1,1014.0,17,30
2024-12-19,Sund,60.25,20.2,-6.6,60,8.6,266,0.1,1016.2,11,40
2024-12-19,Hammarland,60.2167,19.75,-5.9,65,4.6,181,0.1,1015.4,12,42
2024-12-19,Saltvik,60.2833,20.05,-8.4,65,5.4,213,0.1,1016.5,10,28
2024-12-19,Geta,60.3833,19.85,-8.2,65,8.0,1,0.1,1016.7,8,25
2024-12-19,Eckerö,60.2167,19.6167,-6.6,63,9.1,346,0.1,1014.9,9,41
2024-12-19,Lemland,60.05,20.0167,-5.1,61,5.2,342,0.1,1017.5,9,29
2024-12-19,Lumparland,60.1167,20.25,-5.2,63,8.3,337,0.1,1016.4,7,39
2024-12-20,Mariehamn,60.0972,19.9348,-1.2,67,5.3,137,0,1002.0,10,54
2024-12-20,Jomala,60.1,19.95,2.8,64,4.1,10,0,998.7,13,68
2024-12-20,Finström,60.2167,19.95,0.9,62,9.3,240,0,1001.8,14,63
2024-12-20,Sund,60.25,20.2,1.1,72,10.5,278,0,1000.5,14,67
2024-12-20,Hammarland,60.2167,19.75,1.5,66,7.0,209,0,1002.1,7,53
2024-12-20,Saltvik,60.2833,20.05,0.1,69,5.0,126,0,1001.7,7,71
2024-12-20,Geta,60.3833,19.85,1.9,71,5.5,19,0,1001.8,10,61
